ID,RA,DEC,CLASS_STAR,ELLIPTICITY,ELONGATION,FLUX_RADIUS,FWHM,ISOarea,KRON_RADIUS,MU_MAX,A,u_auto,e_u_auto,J0378_auto,e_J0378_auto,J0395_auto,e_J0395_auto,J0410_auto,e_J0410_auto,J0430_auto,e_J0430_auto,g_auto,e_g_auto,J0515_auto,e_J0515_auto,r_auto,e_r_auto,r_aper_6,r_petro,J0660_auto,e_J0660_auto,i_auto,e_i_auto,J0861_auto,e_J0861_auto,z_auto,e_z_auto
iDR3.SPLUS-s27s34.002667,53.44221674531858,-35.491643415442844,0.2492661,0.21432447,1.2727901,"[1.5098842,3.6765819,5.602115,7.809421]",5.211463,6,8.528852,17.825325,1.3015702,21.468475,0.6013478,22.10411,0.9663421,21.90307,1.4442756,21.442225,0.87339437,22.286745,1.8560125,22.321308,1.1766982,21.461613,1.1079489,22.343622,1.0538477,21.990519,22.05996,21.499027,0.5352459,20.269205,0.20265424,19.666574,0.25219473,19.847734,0.2548708
iDR3.SPLUS-s27s34.043969,54.83944770663287,-34.16336692812457,0.3577735,0.53998804,2.1738565,"[,2.655657,5.749876,7.478323,10.692655]",3.6409595,2,8.59475,18.004297,1.8755229,21.919392,0.99751025,24.033413,6.2379932,21.324932,0.9316398,99.0,20.80195,99.0,21.161001,21.005198,0.38558835,20.370007,0.44678023,20.15774,0.15738262,21.019053,19.831001,20.480387,0.23342282,20.025188,0.17817254,20.476686,0.5801275,19.799044,0.2667208
iDR3.SPLUS-s27s34.002668,54.70907920611136,-35.493411683062,8.8872697E-4,0.24282551,1.3206996,"[0.69288474,1.1525376,1.4082543,1.6680466]",9.047438,10,10.414739,17.872524,2.1280382,22.989017,4.7905383,99.0,21.615349,20.817442,1.045772,20.856665,0.96734,20.680355,0.8057243,21.0174,0.6745172,23.31381,11.596001,21.51219,0.9405965,22.331146,21.587994,99.0,21.907152,21.794119,1.5648869,99.0,20.858423,20.786188,1.165847
iDR3.SPLUS-s27s34.002670,53.55038054481147,-35.49230268672592,1.4458704E-4,0.26724797,1.3647182,"[1.7939179,3.6688194,5.6758537,8.65951]",7.550106,27,6.722914,17.43008,2.44432,99.0,21.470964,21.37545,0.7122739,22.026474,2.3287494,22.150402,2.363001,99.0,21.161001,22.72363,2.4102366,21.789463,2.1175015,20.117546,0.1926605,20.405012,19.82783,19.937376,0.18038747,19.073397,0.095733725,18.678116,0.14469016,18.594263,0.114616506
iDR3.SPLUS-s27s34.002672,54.95908219126624,-35.49207594430729,0.019707462,0.32351696,1.4782337,"[1.1888777,2.170165,3.086525,6.886169]",6.416035,2,6.6127024,18.444544,1.3071941,21.835167,0.6168607,99.0,21.615349,99.0,20.651947,23.508598,4.169051,99.0,21.161001,22.117317,0.6981349,20.521763,0.33616063,21.314375,0.29197076,21.45876,21.356266,99.0,21.907152,21.748882,0.560838,20.737635,0.4870112,20.915121,0.4909249
iDR3.SPLUS-s27s34.002680,54.29086904178725,-35.49398828593687,0.001172743,0.28487682,1.3983605,"[1.3920246,2.5382903,3.6502266,6.7637315]",7.562346,17,6.7895517,17.633749,1.8252087,22.57603,1.7747535,24.42758,8.720867,99.0,20.651947,21.67589,1.1100969,99.0,21.161001,99.0,21.81472,21.904978,1.7091492,20.613573,0.22553809,20.76031,20.767519,20.48437,0.22129151,20.465118,0.2507472,19.966982,0.3480114,19.190605,0.14622056
iDR3.SPLUS-s27s34.043981,53.64225855848269,-34.22792298643317,0.041789696,0.6938456,3.2663264,"[2.0257213,3.8465347,4.999185,6.2757506]",9.290298,4,7.0943613,18.303068,2.8047879,99.0,21.470964,21.337307,0.5459427,22.246014,2.2567422,21.308203,0.8532925,21.019491,0.6415353,22.06165,1.0245186,21.389006,1.1455972,22.130878,0.96570677,22.588528,21.793024,20.8347,0.32412046,19.98591,0.1743923,19.822025,0.32356325,19.709932,0.25000155
iDR3.SPLUS-s27s34.002707,54.72772005944739,-35.492010206746585,8.501674E-5,0.45604938,1.8384023,"[1.2169852,2.2106495,2.890065,3.441944]",12.0395565,16,9.002223,18.044622,2.7237415,21.748875,1.432514,99.0,21.615349,99.0,20.651947,20.92815,0.9677409,20.044966,0.42164814,21.434452,0.92725796,19.97756,0.5041754,21.466448,0.84465337,20.914093,21.8177,20.72463,0.47119856,20.65348,0.51300734,19.929539,0.57890445,20.350994,0.73145825
iDR3.SPLUS-s27s34.043989,54.58069771237298,-34.520689625135844,0.389655,0.61943924,2.6277015,"[,1.4056159,2.9464939,4.628181,11.423806]",6.3188553,2,7.070494,18.105598,1.9604276,22.070496,0.9556324,22.110476,0.8893037,21.268682,0.7393627,21.883364,1.1042145,20.981356,0.47432667,21.91549,0.683184,99.0,20.941126,22.26905,0.85355926,22.33585,22.383148,22.871817,1.6397822,20.609777,0.23586103,20.736946,0.5765746,20.721186,0.48690096
iDR3.SPLUS-s27s34.043992,53.74792360765641,-34.45767637407635,0.036027577,0.07941514,1.0862659,"[1.511772,2.7890728,6.036741,7.287129]",7.5017343,6,7.755904,18.08076,1.436428,21.50267,0.69259363,23.32905,3.3222208,99.0,20.651947,21.728872,1.1925106,22.350779,2.067316,21.216362,0.44766426,21.361832,1.0616395,21.22229,0.40276697,21.431767,21.141901,21.137726,0.41141695,20.060804,0.17846113,22.378101,3.2712677,20.517767,0.5063613
iDR3.SPLUS-s27s34.002709,54.28211125069549,-35.492659173000234,0.004613448,0.061615467,1.0656612,"[0.65326905,1.0332108,1.2295887,1.4263177]",4.9469504,12,7.7183414,17.716394,1.3915648,22.271145,1.3330269,24.639048,10.533895,99.0,20.651947,99.0,20.80195,99.0,21.161001,99.0,21.81472,20.96438,0.7160801,21.911356,0.73786515,21.700472,21.56096,21.736717,0.69363093,20.992899,0.4046561,20.240864,0.4448645,21.57479,1.3000716
iDR3.SPLUS-s27s34.043996,54.32448225817141,-34.54089438677888,0.3659361,0.4325676,1.7623245,"[1.0595797,2.0888138,2.8241868,4.32374]",0.0,1,7.348858,18.35526,1.1417712,21.611324,0.47007695,99.0,21.615349,21.33216,0.58954126,99.0,20.80195,21.927425,0.83439773,99.0,21.81472,26.049673,47.02316,21.667948,0.36475608,21.623344,21.704065,24.74963,6.8368363,21.821354,0.5279321,20.586716,0.37061107,20.724909,0.3599874
iDR3.SPLUS-s27s34.002712,54.85856834501124,-35.49124121115327,0.14410686,0.46957397,1.885277,"[1.8959627,4.590509,7.328091,9.003885]",8.482067,2,9.504027,18.36593,1.9466084,99.0,21.470964,21.117311,0.53682935,21.354713,1.1989472,22.44124,2.9115932,27.631432,339.31195,22.216703,1.4252055,20.086868,0.41778266,20.148298,0.18737103,21.467014,21.275146,20.16175,0.20945342,20.103617,0.23115824,99.0,20.858423,20.60196,0.6883524
iDR3.SPLUS-s27s34.002714,54.52771252822226,-35.49235764012246,0.0279693,0.3527174,1.5449203,"[0.7107296,1.1542128,1.4016911,1.6340325]",7.3379283,5,10.345164,18.250494,1.5582687,21.161457,0.59655964,21.377493,0.65236044,22.926126,4.8667665,22.182959,2.189433,21.425049,1.0687287,99.0,21.81472,21.957918,2.22306,22.190737,1.1827918,99.0,22.385752,99.0,21.907152,23.5514,5.2920184,99.0,20.858423,21.039547,0.98565847
iDR3.SPLUS-s27s34.002723,53.45166335127105,-35.489762441671495,3.0092176E-4,0.19264555,1.2386134,"[1.555694,2.8603117,4.5987167,7.7654963]",7.287407,22,7.091856,17.626793,1.9125751,22.601929,2.1096532,99.0,21.615349,20.245394,0.39168814,21.220474,0.8809391,20.997969,0.70357794,21.85014,0.9443701,21.061049,0.9487944,20.385439,0.21588513,20.547443,20.352583,20.182482,0.19797267,19.640837,0.14085406,19.798817,0.35189334,19.33704,0.19726436
iDR3.SPLUS-s27s34.002728,53.64010868033511,-35.490778649193906,0.42577374,0.337595,1.5096503,"[1.315991,2.419031,3.0191257,3.7284343]",7.8582215,3,8.694391,18.16899,1.8785535,99.0,21.470964,21.329525,0.6469179,21.96572,2.0853298,20.534683,0.50468755,20.963558,0.7318631,99.0,21.81472,22.248579,3.0381873,20.67803,0.30406684,21.738811,20.37921,20.748602,0.35811412,20.696924,0.39922076,99.0,20.858423,21.904783,2.2706504
iDR3.SPLUS-s27s34.044019,53.95057449165986,-34.165150513484235,0.15210663,0.5741785,2.3484018,"[,2.193168,6.9383116,9.2827425,12.623241]",8.211911,5,7.90303,18.016146,2.1038735,20.056011,0.18110022,99.0,21.615349,99.0,20.651947,99.0,20.80195,20.56274,0.419148,21.1108,0.4239048,19.556038,0.21199155,22.178326,1.0029123,99.0,99.0,21.511745,0.59978896,22.611975,1.9109445,25.460825,56.872185,19.195757,0.15294242
iDR3.SPLUS-s27s34.002730,55.08998218156962,-35.48915465990918,0.45303068,0.25645518,1.3449088,"[1.6010187,2.8442216,4.3237286,6.9770217]",6.9806995,2,7.8671565,18.151356,1.3553282,99.0,21.470964,21.700912,0.62198013,99.0,20.651947,20.936056,0.50485677,21.642946,0.94315785,21.391314,0.4591492,22.493742,2.6242397,21.656319,0.5086026,21.649458,21.652714,20.900097,0.28073812,21.102407,0.39561602,20.715391,0.60902554,20.462543,0.4136538
iDR3.SPLUS-s27s34.002732,55.060565577841444,-35.48928784241572,0.20122223,0.31267107,1.4549075,"[1.3602259,2.507264,3.7078934,5.534198]",7.104868,3,8.027875,18.304539,1.4344875,21.366848,0.53213453,99.0,21.615349,21.412363,0.89494926,21.492092,0.87570643,23.271969,4.3968935,21.269749,0.42880866,23.174934,5.130028,21.620472,0.51388216,22.19296,22.410736,20.874857,0.28636193,20.9055,0.3447838,20.189676,0.39250198,21.596836,1.2262208
iDR3.SPLUS-s27s34.002755,54.27854788676555,-35.49104980529818,0.0026367886,0.124938846,1.1427773,"[,2.7811024,6.274147,9.0374,11.534544]",9.016754,27,9.242421,17.371445,3.0521767,19.77039,0.33674583,21.711205,1.7951096,21.907335,3.8708913,20.335089,0.8091863,20.917385,1.3535635,20.391758,0.5128169,19.675426,0.5507771,19.681612,0.23913144,20.526106,19.550884,19.209757,0.17114572,18.922705,0.15186344,18.815485,0.30188096,18.215408,0.14903182
iDR3.SPLUS-s27s34.002763,53.799327118714174,-35.489938056446576,0.23035477,0.5584351,2.2646725,"[1.7328602,4.2908726,6.796135,9.783391]",8.404915,2,8.628644,18.251732,2.1142333,23.559063,5.0907426,99.0,21.615349,99.0,20.651947,23.876904,9.83762,20.717098,0.5284678,21.154638,0.483884,20.923424,0.8119404,21.020117,0.37854278,21.581306,20.981047,19.100826,0.07253674,23.985313,7.460306,99.0,20.858423,19.570364,0.24071397
iDR3.SPLUS-s27s34.002767,54.83946550612412,-35.48918443148987,0.0025073648,0.20003998,1.2500625,"[1.2855543,2.3910098,3.2971196,4.3302402]",6.3366075,18,7.341372,17.451021,2.1501667,99.0,21.470964,99.0,21.615349,99.0,20.651947,22.526281,3.301568,99.0,21.161001,21.9515,1.1708908,20.698225,0.7675857,20.310572,0.2278956,20.693203,20.24823,19.767368,0.15304922,20.044655,0.22957222,18.945635,0.18399613,19.361364,0.23067015
iDR3.SPLUS-s27s34.002783,53.73368337829021,-35.489108280062254,0.020492202,0.3043682,1.4375421,"[1.6131427,2.9060822,4.5896544,6.8188963]",8.005051,6,7.130955,18.076939,1.7628839,99.0,21.470964,21.871387,0.83086646,99.0,20.651947,99.0,20.80195,21.098848,0.64557874,22.921144,2.1128242,20.399115,0.4321494,20.942976,0.3035726,21.169817,20.951178,21.083963,0.3813909,20.33581,0.22362176,20.260948,0.45592853,20.18036,0.36273602
iDR3.SPLUS-s27s34.044075,54.584297466299226,-34.279638132407996,0.04098732,0.38187402,1.6177932,"[1.0063622,2.0376222,3.5488617,6.4574785]",3.8854492,4,7.882559,18.25825,1.2057396,21.814018,0.6565056,99.0,21.615349,99.0,20.651947,99.0,20.80195,22.414085,1.5384883,23.101994,1.7772892,99.0,20.941126,22.172792,0.6819842,22.319733,22.06233,21.315338,0.3430263,20.582554,0.20221455,21.13038,0.72584325,22.123907,1.5512594
iDR3.SPLUS-s27s34.002784,54.351602192343854,-35.49007421512329,0.34542587,0.44992566,1.8179362,"[,2.525162,5.1874866,9.929129,10.759258]",9.759124,3,7.8988624,18.134304,2.1974735,99.0,21.470964,22.449028,1.730599,99.0,20.651947,20.456852,0.44520903,20.905386,0.657054,20.609367,0.3070922,21.141119,1.0383431,20.640898,0.28267798,21.109083,20.616735,20.057508,0.18291438,20.62409,0.35486385,20.132523,0.49547806,19.502338,0.23794954
iDR3.SPLUS-s27s34.002812,54.85680635562097,-35.48768635316276,0.006188405,0.16923374,1.203708,"[1.7768493,3.9398723,6.203747,8.282922]",5.1662316,32,7.264259,17.009975,2.6123183,20.783852,0.5617072,22.433994,2.2919629,20.407194,0.64070934,20.301062,0.5201186,21.430502,1.4362627,20.677496,0.44147354,20.006584,0.49461797,19.28957,0.10870237,20.114002,19.275707,18.98131,0.09063277,18.621418,0.07577156,18.383816,0.13363564,18.58171,0.1371102
iDR3.SPLUS-s27s34.044089,54.35562343497317,-34.22820539830902,0.365011,0.05539775,1.0586467,"[0.6742035,1.232191,1.5619421,2.000447]",4.18313,1,8.121601,18.248903,0.7270105,22.857197,1.2809812,22.526758,0.85044676,21.773058,0.76703185,23.139597,2.3534539,23.04385,2.1109436,99.0,21.81472,22.71825,1.9933395,22.448254,0.6714643,22.417723,22.236296,22.810287,1.0333774,22.398758,0.8180339,21.65993,0.9006548,21.335346,0.5726896
iDR3.SPLUS-s27s34.044096,54.82817091619234,-34.227680483625846,0.0073989686,0.32856828,1.4893546,"[,2.4184585,4.6009808,7.419566,11.742658]",12.445331,16,7.639059,17.855661,2.7017815,20.214989,0.3319841,20.300926,0.32274255,99.0,20.651947,20.357285,0.54052955,21.092709,1.0393074,20.39242,0.33532506,20.250383,0.6106908,19.896435,0.18955126,20.464205,20.091372,19.657227,0.16809508,19.536783,0.1746809,19.873325,0.5150694,19.090052,0.21487348
iDR3.SPLUS-s27s34.002816,53.49473371362217,-35.486803660894736,0.36680883,0.33079523,1.4943109,"[2.0911546,3.3072176,7.308622,8.629318]",0.0,0,7.9701214,18.420671,1.9213803,21.179962,0.59218264,21.353565,0.62298316,99.0,20.651947,99.0,20.80195,21.34468,0.9843328,24.818989,14.79119,20.110458,0.4037965,21.102846,0.4243677,21.490772,21.303387,21.680454,0.79640496,20.84951,0.43507877,20.4884,0.67912173,19.715967,0.28615278
iDR3.SPLUS-s27s34.002830,54.85784907416557,-35.487152892199816,0.0010138009,0.060118437,1.0639638,"[1.7375231,3.3260818,5.6263733,7.418742]",6.239855,15,8.275126,17.711542,1.6022552,22.011246,1.2939128,99.0,21.615349,20.32803,0.4455848,20.531149,0.4798455,20.822145,0.6131616,20.83582,0.38071087,20.189964,0.43672603,20.049768,0.16286248,20.835846,19.87952,20.045923,0.17922197,19.526587,0.12958884,19.776833,0.35767466,19.600863,0.26068014
iDR3.SPLUS-s27s34.044110,54.43378962936603,-34.17554184049856,0.33741245,0.4988631,1.9954627,"[1.0368162,1.7247809,2.140511,2.5890644]",0.0,1,8.40258,18.425611,1.4634534,21.23523,0.42941746,21.227755,0.3845067,20.017805,0.23024935,20.495165,0.32565087,99.0,21.161001,22.946045,1.8433405,21.1659,0.74506855,21.837906,0.59163624,21.90594,21.576162,22.507,1.2077153,22.593876,1.5144817,20.005552,0.30305928,20.578522,0.43901426
iDR3.SPLUS-s27s34.044115,54.72206732645311,-34.53879175046777,0.30316398,0.2639646,1.3586303,"[1.3852286,2.454422,3.3484612,7.102978]",7.791559,4,6.8789873,18.008066,1.5189396,99.0,21.470964,22.469715,1.2883372,20.598192,0.418399,21.046282,0.53764737,20.619228,0.3570056,20.848925,0.26894552,20.954546,0.61439127,21.951801,0.6652021,22.107353,22.065273,22.272793,0.9861124,20.673717,0.2611041,20.633514,0.54797906,20.945751,0.6256164
iDR3.SPLUS-s27s34.002832,53.67604362594232,-35.48734365982906,0.3394321,0.36881775,1.5843284,"[1.1325387,2.2264593,3.3557017,3.9793506]",0.0,1,9.700878,18.418041,0.99356955,23.587006,3.2638767,21.471584,0.42179203,99.0,20.651947,23.03083,2.833744,22.095392,1.176214,24.091625,4.524976,99.0,20.941126,21.475676,0.35966814,22.278263,21.8452,20.738386,0.20252682,21.869047,0.665625,21.23432,0.8104074,21.06076,0.59207493
iDR3.SPLUS-s27s34.002859,53.67684921281123,-35.48652294547428,0.34287342,0.2585497,1.348708,"[1.0134871,2.0121565,2.5787778,3.164928]",0.0,1,9.909647,18.365213,1.1395559,21.89962,0.8886261,21.587788,0.5993784,99.0,20.651947,99.0,20.80195,25.409115,31.833498,21.418375,0.4974777,20.939766,0.66524965,21.528538,0.48449156,22.091152,21.50134,21.053215,0.3458424,21.589634,0.66139036,22.028248,2.161209,22.452429,2.7387652
iDR3.SPLUS-s27s34.044136,54.50327230247761,-34.22874888462003,0.048942644,0.2572121,1.3462794,"[0.98160106,1.7122252,2.2587726,5.517905]",6.1258993,7,6.5377812,18.09096,1.3465056,21.948078,0.7447881,23.706823,3.3556468,21.055466,0.5320653,99.0,20.80195,21.649189,0.78586394,22.789873,1.3726726,21.797651,1.1445274,21.484928,0.37119812,21.793,22.004227,21.041391,0.2731735,20.895891,0.27572337,20.430996,0.3902337,20.696934,0.42650655
iDR3.SPLUS-s27s34.002864,54.857018206409755,-35.48606910919801,7.8017253E-4,0.28576857,1.4001064,"[1.5189868,2.980001,4.668429,6.0378776]",6.489512,12,8.129538,17.769426,2.3394306,21.36736,0.8983013,21.606863,1.0022835,99.0,20.651947,22.3935,3.3256779,20.580574,0.6157115,99.0,21.81472,19.247458,0.23082487,19.96233,0.18831904,20.862585,19.74125,19.774593,0.17507473,19.558676,0.16718258,18.823511,0.18703878,19.331638,0.25538313
iDR3.SPLUS-s27s34.044144,53.64996110606055,-34.539933750519644,0.477879,0.25456518,1.341499,"[1.262211,2.4731705,3.4658334,5.161772]",7.0697775,3,7.735697,18.04257,1.3707083,23.837555,5.0533423,99.0,21.615349,99.0,20.651947,22.23732,1.6332482,22.979483,3.163219,99.0,21.81472,22.240484,2.0440311,21.525145,0.4553935,21.946627,22.196568,21.065317,0.32980892,20.789667,0.29891053,19.627008,0.22414654,20.50116,0.42774302
iDR3.SPLUS-s27s34.002865,53.609145636739804,-35.48587178461103,0.07570362,0.15445173,1.1826646,"[1.3106395,2.340563,3.232123,5.68184]",6.7559695,7,8.318436,17.961136,1.4709529,23.42929,4.222853,99.0,21.615349,21.094828,0.79603136,21.3698,0.9208198,23.235043,5.005951,99.0,21.81472,21.53811,1.3402314,21.597042,0.6000732,21.919458,21.304302,21.182251,0.45250982,20.29122,0.23344336,99.0,20.858423,19.809986,0.2802613
iDR3.SPLUS-s27s34.002867,53.75777998278822,-35.486347543749666,0.089708336,0.23578906,1.3085393,"[1.2999129,2.3913496,5.6242795,7.8013835]",7.88855,9,6.9574895,17.845716,1.5090821,21.781242,0.75313157,22.721104,1.5995353,22.197388,1.7783698,24.03555,8.638472,21.40373,0.75408083,21.680244,0.59575087,20.860046,0.58235973,21.072168,0.30187392,21.799679,21.557013,20.703001,0.23778318,20.85934,0.31920958,20.615349,0.5573907,19.92718,0.253834
iDR3.SPLUS-s27s34.002869,53.6374297027425,-35.48587880709336,9.1511203E-4,0.176094,1.2137307,"[1.4362615,2.3383055,2.90407,3.6767027]",10.856307,18,6.733487,17.849068,1.9964093,21.072678,0.52216804,22.667812,2.0245326,20.476185,0.48800558,99.0,20.80195,99.0,21.161001,99.0,21.81472,22.70166,4.222689,20.730228,0.2923244,20.743237,20.580591,21.767817,0.8368545,20.664494,0.35503367,19.904112,0.38517284,19.286331,0.18711853
iDR3.SPLUS-s27s34.002874,54.83510170849484,-35.48578636727187,0.4970129,0.4000944,1.6669289,"[1.1987722,2.0699708,2.9731886,4.629378]",6.833534,5,6.619873,17.840828,1.7688136,99.0,21.470964,22.702822,1.5520574,99.0,20.651947,99.0,20.80195,21.617363,0.9033883,23.410776,2.8823185,99.0,20.941126,21.63616,0.49554905,22.467867,22.887812,22.862123,1.6878508,20.911274,0.3276299,19.865038,0.27564144,19.881985,0.23960298
iDR3.SPLUS-s27s34.002882,54.476874840979775,-35.486660867654635,0.3662111,0.37175018,1.5917234,"[1.462464,2.6159208,3.2312672,4.296266]",8.176453,1,8.383617,18.377726,1.7246529,23.815033,6.0607934,22.747883,2.0302308,99.0,20.651947,21.013905,0.6627734,99.0,21.161001,24.663193,11.428968,99.0,20.941126,21.393272,0.50251484,21.11794,21.356222,21.424814,0.5709673,21.587591,0.76764,19.581217,0.26639464,20.156637,0.38696063
iDR3.SPLUS-s27s34.002900,54.72469310491214,-35.48548239037013,0.0025484592,0.272569,1.3747009,"[1.7394761,2.934895,3.939093,4.839514]",14.53421,5,10.08195,18.36259,2.8418202,20.028336,0.3971763,21.63469,1.5566454,19.715551,0.48034558,20.79311,1.1527982,20.05733,0.57426804,99.0,21.81472,99.0,20.941126,20.116169,0.32917103,21.301493,20.311438,21.090162,0.88991463,20.548317,0.62852037,20.078648,0.8961707,19.425295,0.42118764
iDR3.SPLUS-s27s34.044211,54.315294326213106,-34.17028861466784,0.36479542,0.09099001,1.1000979,"[0.928328,1.6382443,2.0317807,2.4788613]",6.1266994,1,7.2529736,18.13567,1.0774429,99.0,21.470964,21.063705,0.28458968,20.844213,0.41648203,21.954615,1.0553542,21.40805,0.6272656,99.0,21.81472,22.210432,1.6630527,22.335262,0.7987584,21.894562,22.14876,22.546055,1.070042,21.078651,0.32174492,20.821482,0.5476609,20.30029,0.29072043
iDR3.SPLUS-s27s34.002901,53.454054329991614,-35.4837807655365,0.36568132,0.12263757,1.1397798,"[1.2126439,1.8446033,2.4524014,3.3002236]",6.309432,1,8.500985,18.332163,1.1289918,22.159264,1.0361117,21.430769,0.47765875,99.0,20.651947,99.0,20.80195,20.603083,0.36386964,99.0,21.81472,21.197792,0.7945505,22.295174,0.920667,22.583988,23.05576,21.30965,0.4111267,21.39622,0.5207402,22.701187,3.7460563,20.640522,0.48233563
iDR3.SPLUS-s27s34.044212,54.07264913339056,-34.31996325915204,0.3678187,0.64165115,2.790577,"[1.4181626,2.2957494,2.9912136,4.0273476]",6.1766815,1,9.034228,18.48208,1.7298503,22.514496,1.5775523,21.923895,0.8222446,20.939821,0.6003708,21.193274,0.648025,20.980816,0.5227122,99.0,21.81472,21.493782,1.0626502,21.641327,0.5267526,21.9237,21.523558,20.400953,0.18679082,21.0855,0.402828,99.0,20.858423,20.069757,0.29574096
iDR3.SPLUS-s27s34.002903,53.49358573607114,-35.48403996921308,0.43081984,0.20346725,1.2554412,"[1.5327932,3.0243356,5.210256,7.927682]",3.7059345,3,7.129417,18.147573,1.4157445,22.817154,1.9336416,99.0,21.615349,99.0,20.651947,20.723852,0.41471645,21.916592,1.2075583,21.421637,0.47037175,22.694618,3.1452703,20.782784,0.2297932,21.404745,20.684965,99.0,21.907152,20.936962,0.34202474,21.212255,0.95776707,20.250835,0.33923927
iDR3.SPLUS-s27s34.002906,54.70589118753705,-35.485467229638026,0.0014806301,0.3473639,1.5322474,"[2.2727323,5.559321,7.175721,8.1467495]",11.456951,16,10.376636,17.84129,2.482333,19.98721,0.32629788,99.0,21.615349,99.0,20.651947,20.595644,0.820222,20.197414,0.55734384,20.288315,0.37185508,20.055944,0.6232849,19.768661,0.20406947,21.055086,19.791544,21.798523,1.4563041,19.846975,0.2811857,19.615362,0.49898216,19.001657,0.24325548
iDR3.SPLUS-s27s34.002911,53.533206525420326,-35.4839770618089,0.10814673,0.49735326,1.9894687,"[1.5964999,2.7536612,3.391534,6.605693]",8.926706,3,7.45366,18.459633,2.1037977,20.869358,0.39656267,21.584894,0.6859478,99.0,20.651947,99.0,20.80195,99.0,21.161001,22.477243,1.5237079,99.0,20.941126,21.37007,0.48288357,21.70147,21.730589,21.790659,0.78442174,20.517933,0.28565484,20.476881,0.5981209,20.31413,0.4413674
